State FIPS code,Date,All merchant category codes spending,Accommodation and food service (ACF) spending,"Arts, entertainment, and recreation (AER)  spending",General merchandise stores (GEN) and apparel and accessories (AAP) spending,Grocery and food store (GRF)  spending,Health care and social assistance (HCS) spending ,Transportation and warehousing (TWS)  spending,"Retail spending, including grocery  (AAP, CEC, GEN, GRF, HIC, ETC, SGH) ","Retail spending, excluding grocery ((AAP, CEC, GEN, HIC, ETC, SGH) "
3600,03/02/2022,21.1,26.9,14,31.7,18.3,7.89,-11.9,25.6,32.1
4400,03/02/2022,9.68,-4.28,-18.4,24.9,11.5,6.65,-42.2,19.1,26.1
900,03/03/2022,18.1,29.6,3.43,19.1,11.1,1.65,-14.6,17.6,22.6
2500,03/03/2022,16.3,16.4,13.5,29.7,8.73,3.4,-1.21,13.5,19.1
3400,03/03/2022,25,23.5,30.7,36.5,15.2,17.8,2.38,26.8,37.8
3600,03/03/2022,20.2,22.6,15.6,25.6,13.6,11.2,-5.98,20.7,27.1
4400,03/03/2022,6.32,-21.9,-18.5,23.5,5.34,-1.72,-33.5,12.9,20.2
900,03/04/2022,21.6,27.3,10.4,20.8,15.8,12.1,-20.8,21.6,26
2500,03/04/2022,22.2,15.2,16.3,34.1,16.9,11.4,-2.69,20.3,24.5
3400,03/04/2022,24.5,20.2,37.5,34.3,15.2,16.9,2.03,25.8,35.8
3600,03/04/2022,20.7,17.8,16.6,23.1,15.6,10.8,-6.25,20.8,25.5
4400,03/04/2022,12.6,-16.9,-9.26,22.4,13.6,15,-44.2,17.6,21.5
900,03/05/2022,21.3,21.3,16.8,19.1,13.6,9.99,-18.8,19.9,24.8
2500,03/05/2022,22.1,12.3,23.5,30.2,15.7,15.8,-0.715,18.6,22.2
3400,03/05/2022,23.5,16.7,44,30.9,13.4,16.7,-1.53,23.6,33.1
3600,03/05/2022,21,13.6,20.8,19.6,15.8,12.6,-6.17,19.3,22.4
4400,03/05/2022,16.9,-16.5,-12,16.3,15.7,12.8,-37.7,21,26.7
900,03/06/2022,21.7,16.1,21.7,16.7,12.5,11.2,-18.7,18.7,23.4
2500,03/06/2022,21.4,6.55,26.6,26,16.1,14.1,-2.17,16.8,17.8
3400,03/06/2022,23.1,13.2,52.6,26.3,12,17,-1.24,20.9,29.1
3600,03/06/2022,21.1,9.51,25,15.3,15.3,13.7,-4.89,17,18.5
4400,03/06/2022,15.6,-17.2,-33.3,13.5,15.9,11,-26.2,15.9,16.3
900,03/07/2022,21.7,18.2,19,18.3,13.6,8.85,-19.7,19.8,24.8
2500,03/07/2022,20.1,7.96,24.9,24.9,14.6,12.4,-5.04,14.9,15.4
3400,03/07/2022,23.2,14.8,50.3,27.1,12.1,16.6,-0.555,21.7,30.6
3600,03/07/2022,21.5,9.84,22.3,15.6,16,13.1,-2.05,17.7,19.1
4400,03/07/2022,15.1,-18.4,-38.1,13.2,16.3,24.8,-26.4,15.1,13.8
900,03/08/2022,21.7,18.3,19.1,19.2,16.6,10.1,-20.5,21.2,24.9
2500,03/08/2022,22,7.1,27.3,28,20.8,14.1,0.998,20,19.4
3400,03/08/2022,23.5,15.1,56.4,27.6,12.5,14.7,-1.22,22,30.8
3600,03/08/2022,22.4,10.7,24.9,16.8,16.6,14.6,-1.39,18.6,20.2
4400,03/08/2022,15.6,-18.8,-47.9,13.6,21.3,20.4,-31.9,15.2,9.31
900,03/09/2022,19.2,18.2,17,14.8,12.7,8.77,-18.3,16.3,19.2
2500,03/09/2022,19.2,5.72,22.7,20.7,16.2,18.8,3.49,15.1,14.1
3400,03/09/2022,21.4,14.6,52.7,25.8,11.7,13.7,0.228,20.2,28
3600,03/09/2022,21.2,9.54,20.4,15.2,16,15.8,0.803,17.7,19
4400,03/09/2022,10.7,-21.5,-41.9,4.6,17.3,27.5,-9.58,11.3,5.72
900,03/10/2022,22.6,18.5,20.5,20,20.7,11.8,-18.5,22.4,23.8
2500,03/10/2022,20.7,7.73,14.5,24.1,19.2,18.1,2.35,18.6,18.3
3400,03/10/2022,22.5,15.1,51.5,27.8,15.6,13.7,0.259,23.2,30.2
3600,03/10/2022,22.2,10.7,20,18.6,20.1,15.5,0.0833,21.1,21.8
4400,03/10/2022,12.7,-7.42,-48.4,4.98,22.4,35,-15.7,14.8,8.22
900,03/11/2022,24.2,21.9,17.7,21.3,24,6.93,-5.78,24.4,24.8
2500,03/11/2022,19.4,9.86,8.36,21.3,17.6,18,4.96,17.4,17.4
3400,03/11/2022,23.5,17.7,48.3,29.4,17.9,14.2,1.35,24.2,30.1
3600,03/11/2022,23.1,12.3,16.4,21.4,22.3,16.7,3.07,23.3,24.2
4400,03/11/2022,9.69,-10.3,-48.6,10.3,21,11.2,-13.2,17.4,14.2
900,03/12/2022,24.1,22.6,17,18.4,25.2,10.5,-8.29,23.7,22.7
2500,03/12/2022,19.4,9.47,0.155,21.2,17.8,18.2,3.05,17.3,17
3400,03/12/2022,22.2,16.7,45.3,25.9,16.5,15.3,6.4,21.2,25.5
3600,03/12/2022,22,11.5,11.9,20.7,20.6,17.5,3.72,21.8,22.7
4400,03/12/2022,7.87,-12.4,-46.3,13.1,20.2,20.9,-15.9,20,19.7
900,03/13/2022,25.8,24.9,19.2,21.1,28.9,13.6,-4.28,25.9,23.8
2500,03/13/2022,20.3,10.6,-0.935,21.2,17.6,23.2,5,18.3,19.4
3400,03/13/2022,22.7,18,41.4,27.6,17.5,14.6,6.94,22.1,26.4
3600,03/13/2022,21.9,12.3,9.41,22.7,20.9,15.9,0.272,22.5,23.8
4400,03/13/2022,8.56,-9.88,-40,17,20.6,11.4,-27.4,23.2,25.5
900,03/14/2022,26.6,24.6,25.9,20.3,29.1,17.7,-0.753,26,23.9
2500,03/14/2022,21,10.3,2.41,22.1,18,21.7,7.36,19.5,21.3
3400,03/14/2022,22.8,17.9,44,28.7,17.8,16.1,6.28,22.5,26.9
3600,03/14/2022,21.8,12.3,11.1,23.1,21.2,17.4,-3.54,23.1,24.7
4400,03/14/2022,5.66,-8.32,-57.2,20.6,21,-3.95,-28,24.8,28.4
900,03/15/2022,28.9,26.7,31.4,22.2,31,22.6,-3.62,28.2,26.1
2500,03/15/2022,20.7,10.7,3.49,21.8,17.2,23.4,0.183,19.6,22.5
3400,03/15/2022,22.4,18.6,41,28.3,17.5,14.4,6.08,22.3,26.7
3600,03/15/2022,21.3,11.7,13.5,23,20.8,16,-5.63,23.2,25.2
4400,03/15/2022,5.86,-9.27,-50,22,23.7,-1.6,-25.7,25.4,27.1
900,03/16/2022,30.1,28.2,32.6,26.4,33.9,24.5,-7.75,31.4,29.8
2500,03/16/2022,21.8,11.6,9.08,25.4,18.9,18.6,-4.18,22.9,27.3
3400,03/16/2022,23.3,19.8,41.8,29.8,19.2,13.8,4.73,24,28.4
3600,03/16/2022,22.2,13,18.2,25.8,22.2,16.1,-4.41,24.9,27.2
4400,03/16/2022,5.44,-11.1,-47.9,25,23.9,-11.7,-29.1,25.4,27
900,03/17/2022,28.2,28.5,31.2,24.1,32.2,23.2,-10.7,29.1,26.8
2500,03/17/2022,21.1,11.1,13.4,24.1,17.6,18.6,-0.935,21.3,25.5
3400,03/17/2022,22,19.1,42.4,27.7,17.4,13.3,0.324,22.6,27.4
3600,03/17/2022,21,12.4,17.8,22.7,20.6,14.3,-6.25,22.9,24.9
4400,03/17/2022,3.88,-13.1,-41.1,24.7,22.3,-26.6,-37,24.6,27.2
900,03/18/2022,26.9,27.7,37.5,22.9,28.6,26.8,-14,27.2,26.3
2500,03/18/2022,21.5,12.3,16.9,24.5,15.8,20,-3.97,21,26.6
3400,03/18/2022,21.4,20,45,26.9,14.5,13.1,1.58,21.5,27.8
3600,03/18/2022,20.5,13,18.4,21.3,17.4,14.3,-9.51,21.2,24.3
4400,03/18/2022,4.42,-11,-54.7,22.4,20.6,-18.5,-34.5,21.3,22.6
900,03/19/2022,28.2,29,34.1,26.7,30.5,24.1,-9.35,29.5,28.9
2500,03/19/2022,23.4,14.2,24.1,27.8,17.3,25.1,-1.78,24.9,32.8
3400,03/19/2022,23.2,22.7,48.3,30.9,16.6,11.7,0.941,25.6,33.6
3600,03/19/2022,21.9,14,19.4,23.8,19.2,16.7,-7.74,24,28
4400,03/19/2022,3.38,-9.78,-57,20.2,20.8,-31.7,-41.8,19.4,19
900,03/20/2022,26.5,28.2,30.1,24.9,29.5,21.4,-7.87,28.2,27.4
2500,03/20/2022,23.1,14.8,21.2,28.4,16.6,23.8,0.0441,24.7,33.2
3400,03/20/2022,22.5,22.7,47.2,29.6,16.1,13.2,0.287,25.5,33.9
3600,03/20/2022,22.3,14.6,18.6,23.8,19,20.4,-5.86,24.6,29.1
4400,03/20/2022,0.364,-11.5,-49.2,18.8,19.9,-27.4,-45.4,17.1,15.6
900,03/21/2022,26.6,27.6,23.1,27.6,29.7,23,-10.3,29.3,29.1
2500,03/21/2022,22.4,15.2,19.7,27.8,16.5,24.3,-0.937,24.6,33.1
3400,03/21/2022,22.6,22.3,43.2,30,16.6,14.3,-0.719,26.2,34.6
3600,03/21/2022,22.2,15,20.7,26.1,19,19.7,-8.86,25.2,30.2
4400,03/21/2022,2.82,-14.5,-25.8,24,20.1,-33.5,-40,17.1,15.5
900,03/22/2022,25.5,26.2,22.2,27.8,30.3,18.3,-9.52,29,28.2
2500,03/22/2022,23.7,16.5,20.3,31.2,17.5,28.1,-1.85,26.3,35.4
3400,03/22/2022,22.1,21.1,45.4,30.7,16.2,15.3,-3.25,26.4,35.4
3600,03/22/2022,22.9,15.8,18.3,27.7,19.2,22.3,-6.88,25.8,31.2
4400,03/22/2022,3.76,-14.5,-42.2,27.8,17,-43,-51.3,24.1,30.8
900,03/23/2022,25.1,24.4,22.6,25.2,30.4,19.3,-7.74,28.6,27.4
2500,03/23/2022,22.7,14.4,15.9,31.4,17,31.7,-4.8,25.3,34
3400,03/23/2022,21.8,20.5,45.9,30.8,15.8,18.5,-2.97,26.4,35.6
3600,03/23/2022,22.1,16.2,16.8,25.4,18.9,21.5,-7.39,24.9,29.7
4400,03/23/2022,3,-15.6,-50.8,24.1,16.4,-42.5,-49.7,21.1,25.4
900,03/24/2022,23.5,23.6,21.6,24.5,27.8,17.7,-5.55,27.7,27.7
2500,03/24/2022,20.4,11.7,13.6,30.4,15.7,32.9,-6.29,23.4,31.7
3400,03/24/2022,21.2,19.2,44.2,31.6,15.3,17.3,-0.964,26.1,35.5
3600,03/24/2022,21.7,14.9,16.7,26.5,18.3,24,-5.89,25,30.4
4400,03/24/2022,2.38,-13.6,-41.3,20.3,15,-43.4,-47.1,18.1,21.1
900,03/25/2022,24.3,23.5,14,26.1,28.5,19.5,-5.53,27.9,27.7
2500,03/25/2022,18.6,10.9,5.91,31.8,16.2,28.6,-7.85,21.7,27.6
3400,03/25/2022,21.4,18.1,41.4,32.2,15.9,16.7,-2.11,26.6,35.9
3600,03/25/2022,21.5,14.5,14.5,27.3,18.5,27.2,-4.49,24.8,29.9
4400,03/25/2022,1.59,-14.7,-23.6,15.4,13.8,-42.9,-52,16.1,18.4
900,03/26/2022,23.8,23.8,17.4,27.2,29.2,18.9,-12.3,27.8,27
2500,03/26/2022,16.9,10.9,-0.271,31.3,15.2,25.2,-5.95,18.6,22.5
3400,03/26/2022,21.1,17.6,38.5,32.7,16.4,14.6,-4.5,26.7,35.7
3600,03/26/2022,21.5,15.6,15.9,27.4,18.9,25.4,-5.44,24.6,29.1
4400,03/26/2022,3.33,-12.6,-11.8,12.8,12.5,-45.3,-47,15.6,18.4
900,03/27/2022,23.6,25.2,19.2,28.3,29.8,19.6,-17.7,27.8,26.6
2500,03/27/2022,15.8,11.1,3.87,32.5,15.8,25.7,-8.2,18.2,20.9
3400,03/27/2022,21,17.1,39.3,34,17.1,13.7,-5.47,26.9,35.5
3600,03/27/2022,20.7,15.6,18,26.9,18.6,22.3,-6.21,24,28.3
4400,03/27/2022,5.65,-13.6,-2.89,12.6,12.7,-47.1,-40.5,18.1,22.8
900,03/28/2022,22.7,25.3,17.8,24.6,30,17.6,-16.5,26.8,24.8
2500,03/28/2022,15.9,11.4,2.59,32.3,16,23.9,-9.95,17.9,20.1
3400,03/28/2022,20.3,17.3,38.9,32.6,17,14.4,-5.98,25.6,33.1
3600,03/28/2022,19.9,14.7,12.8,24.4,18.5,22.9,-4.02,23.1,26.8
4400,03/28/2022,3.96,-12.6,-7.58,4.01,11.3,-39.3,-40.8,15.3,18.9
900,03/29/2022,20.6,23.7,14.6,22.9,28.3,14.3,-18,24.8,22.6
2500,03/29/2022,15.2,10.8,-0.363,31.1,15.5,19.4,-6.26,17.3,19.3
3400,03/29/2022,19.9,17.4,35.5,31.6,17.1,15.1,-4.82,24.7,31.4
3600,03/29/2022,18.7,14.3,11.6,22.6,18.9,19.1,-6.85,21.9,24.3
4400,03/29/2022,1.63,-13.7,-2.77,3.75,14.1,-34.4,-27.5,9.82,7.09
900,03/30/2022,21.2,25.5,13.2,24.3,30.9,12.2,-15,25.9,22.8
2500,03/30/2022,15.6,12,-2.43,30.7,16.7,19.2,-6.66,17.5,18.7
3400,03/30/2022,20.4,17.4,35.4,31.6,18.6,14.8,-2.12,25.3,31.2
3600,03/30/2022,19,13.3,10.4,23.9,19.7,18.4,-5.83,22.7,25.1
4400,03/30/2022,5.73,-9.9,5.35,6.99,15,-24.3,-31.8,17.4,19.9
900,03/31/2022,22.6,24,13.8,24.7,32,14.2,-15.1,26.3,22.8
2500,03/31/2022,17.6,14.2,4.91,30.2,17.1,18.5,-6.73,17.6,18.6
3400,03/31/2022,21.3,18.4,38.7,31,18.4,17.1,-2.29,25,30.8
3600,03/31/2022,19.4,14.1,8.38,24.2,19.8,16.1,-7.38,22.7,25.1
4400,03/31/2022,7.74,-11,-13.6,8.05,14.5,-4.52,-28.7,16.4,18.5
900,04/01/2022,22.7,23.3,15.7,24.5,32.5,12.2,-17.4,26.5,22.7
2500,04/01/2022,19.7,15,7.59,30.3,17.9,22.5,-5.34,19.8,22.1
3400,04/01/2022,21.1,18.9,32,30.4,18.7,16.9,-2.73,24.4,29.6
3600,04/01/2022,20.6,14.6,4.56,24.5,20.9,14.2,-2.32,24.1,26.6
4400,04/01/2022,8.07,-8.37,-22.2,11.6,14.7,-6.12,-30.5,18,21.3
900,04/02/2022,23.4,24.3,19.5,25.1,33.1,16.8,-16,27.5,24.1
2500,04/02/2022,21.2,15.8,15.3,30.1,20,24.9,-6.7,21.4,23.3
3400,04/02/2022,22.8,19.8,34.1,30.2,19.6,21,-1.84,25.1,30.1
3600,04/02/2022,21.5,15.1,6.12,25.6,22,13.8,-3.58,25.3,27.8
4400,04/02/2022,7.43,-8.45,-27.6,12.2,17.5,4.03,-36.3,21,24.4
900,04/03/2022,24.7,23.9,19.8,25.2,33.2,16.1,-12.9,27.7,24.4
2500,04/03/2022,23.3,17.1,15.5,30.1,21.5,25.9,-7.51,23.6,26.1
3400,04/03/2022,24.2,21.4,35.8,30.6,20.3,21.2,5.04,25.3,29.9
3600,04/03/2022,22.9,16.6,5.28,26.4,23.2,13.9,-2.66,26.3,28.7
4400,04/03/2022,8.11,-6.38,-27,10.6,20.5,10.7,-38.5,20.4,21.1
900,04/04/2022,25.4,23.9,27.7,26.1,32.8,18,-14.3,27.8,24.9
2500,04/04/2022,24.4,17,17.9,30.3,22.6,28,-2.93,25,27.8
3400,04/04/2022,25.2,22.2,37.4,30.4,20.2,21.8,8.6,25.8,30.8
3600,04/04/2022,24,17.1,8.72,27.1,23.2,13.1,1.31,26.3,28.7
4400,04/04/2022,9.9,-4.98,-28.3,9.5,22.8,13.3,-42.7,20.7,20.2
900,04/05/2022,27.7,25.4,28.1,28,34.8,23,-11.9,29.7,26.7
2500,04/05/2022,25.2,16.7,19.2,29.1,23.8,35.8,-2.76,24.9,26.4
3400,04/05/2022,26,23.5,39.9,31.6,20.6,22.3,9.45,26.7,32.2
3600,04/05/2022,25.6,18.6,9.86,28.9,23.6,16.9,4.69,27.3,30.2
4400,04/05/2022,11.3,-3.36,-17.4,9.78,21,21.6,-47.2,22.4,24.9
900,04/06/2022,26.2,23.7,30.2,24.3,33,22,-15.1,26.6,22.8
2500,04/06/2022,25.7,17.9,21.3,29.3,24.3,33.2,-0.0211,25.2,26.6
3400,04/06/2022,26,23.2,42.4,31.1,20,21,10.7,25.9,31.2
3600,04/06/2022,25.8,18.6,11.2,28.6,23.5,18.6,4.53,26.9,29.6
4400,04/06/2022,9.35,-6.71,-6.43,8.96,22.3,5.15,-51.7,18.8,17.7
900,04/07/2022,25.3,22.5,28.1,23.2,33.9,20.1,-15.7,26.5,22
2500,04/07/2022,25.5,16.2,15,31.1,24.8,36.4,-0.565,26.7,28.9
3400,04/07/2022,25.1,22,38.9,30.9,19.9,19.2,12.3,24.9,29.5
3600,04/07/2022,25.5,17.5,12.3,27.9,23.4,19.5,5.31,26.7,29.2
4400,04/07/2022,9.21,-4.19,-1.45,6.71,22.2,0.958,-45.7,19.9,20.1
900,04/08/2022,24.3,23.3,29.1,21.3,32.9,22.3,-12.3,26,21.8
2500,04/08/2022,25,15.6,18.9,31.1,23.1,37,4.35,26.2,29.5
3400,04/08/2022,24.8,20.8,48.2,30.5,19.3,18.5,13,25,30.2
3600,04/08/2022,24.5,16.3,18.9,26.6,21.7,19.5,2.23,24.7,27
4400,04/08/2022,6.78,-8.03,1.98,5.54,23.9,15.8,-34.2,6.24,-2.25
900,04/09/2022,23.6,21.7,20.8,19.7,32,23.3,-7.66,24.9,20.6
2500,04/09/2022,23.6,13.6,8.83,30.6,22,33.3,0.79,25.9,30.2
3400,04/09/2022,23.2,20.1,47.5,30.3,17.6,17.1,15.3,23.8,29.4
3600,04/09/2022,23.7,16.1,17.1,25.2,20.6,20.5,2.68,23.7,26.1
4400,04/09/2022,6.35,-9.45,2.82,6.63,19.9,4.3,-28.4,3.62,-4
900,04/10/2022,22.2,21.3,21.2,19.6,31.9,24.3,-9.09,24.9,20.7
2500,04/10/2022,22.3,13.2,4.5,28,21,34.4,-1.8,24,27.4
3400,04/10/2022,21.8,19.8,44.7,28.8,16.2,17.4,8.95,22.8,28.6
3600,04/10/2022,22.7,14.8,16.9,24.3,19.5,19.7,1.8,22.4,24.6
4400,04/10/2022,4.07,-11.6,0.745,-1.7,18.9,-5.6,-23.7,0.102,-8.51
900,04/11/2022,22.5,22.8,15.2,21.4,32.7,23.6,-11.8,26.1,22.1
2500,04/11/2022,21.8,12.8,-0.957,27.5,19.1,38.3,-4.27,23.2,27.5
3400,04/11/2022,21.6,19.9,42.6,30.6,15.9,17,7.41,23,29.2
3600,04/11/2022,22.6,15.8,14.9,24.5,19.1,17,0.779,23,26
4400,04/11/2022,3.46,-12.6,-1.14,-0.255,18.1,-3.71,-22.4,2.74,-3.94
900,04/12/2022,22.5,24.3,17.9,20.8,32.4,21.5,-13.6,26.4,22.7
2500,04/12/2022,21.4,12.4,-0.964,26.2,18.4,37.7,-5.21,22.4,26.6
3400,04/12/2022,22.1,20.1,41.2,31.3,16,18.6,8.48,23.1,29.5
3600,04/12/2022,22.1,15.2,17.9,24,18.5,13.8,0.623,22.5,25.7
4400,04/12/2022,2.68,-13.5,8.57,-3.12,18.8,-18.7,-22.8,0.939,-6.53
900,04/13/2022,24.6,26.5,19.7,24.3,34.2,22.4,-11.5,30,27.4
2500,04/13/2022,22.3,11.8,1.29,25.9,19.2,38,-5.19,23.8,28.5
3400,04/13/2022,22.5,21.8,36.7,32.2,16.3,18,7.51,24.2,31.2
3600,04/13/2022,22.3,17.2,16.6,24.8,19.1,13.4,0.793,23.1,26.3
4400,04/13/2022,4.9,-9.06,1.78,-2.49,19.3,-17.7,-15.9,3.81,-2.38
900,04/14/2022,26.7,29.4,23.8,27.3,37,22.3,-8.64,33.1,30.6
2500,04/14/2022,23,12.1,5.53,25.9,22.8,35.2,-7.58,25.7,28.6
3400,04/14/2022,24.2,24.7,37.7,33.4,18.8,17.6,6.62,26.7,33.8
3600,04/14/2022,23.8,19.5,17.4,26.1,21.3,12.4,1.77,25.1,28.1
4400,04/14/2022,6.49,-11.7,3.41,-2.2,22.5,-22,-10.1,5.81,-0.432
900,04/15/2022,28.1,29.2,22.7,31.7,43.6,19.4,-12.4,37.7,34
2500,04/15/2022,23.2,11.3,11.9,23.6,27.4,37.8,-13.6,27.2,27.3
3400,04/15/2022,25.3,26.5,34.6,36.6,23.5,17.5,7.8,30.3,36.5
3600,04/15/2022,24.9,22,21.2,27.7,25.7,9.63,1.91,28.6,31
4400,04/15/2022,8.55,-11.2,21,-1.31,25,-26.2,-27.9,21.6,21.1
900,04/16/2022,28.7,28.4,22.3,30.9,48.3,20.6,-10.9,38.2,31.9
2500,04/16/2022,23.7,9.89,16.8,23,32.7,46.5,-13.9,29.2,26.4
3400,04/16/2022,25.5,24.9,29.5,35.9,26.3,19.5,5.35,31,35.5
3600,04/16/2022,24.2,20.1,17.5,26.2,28.4,8.28,3.2,28.5,28.8
4400,04/16/2022,9.52,-15.5,14.5,-0.066,30.9,-30.3,-31.6,25.3,23.1
900,04/17/2022,25.6,22.1,19.9,20.4,36.9,24.7,-9.93,29.1,24
2500,04/17/2022,18.6,4.53,16.2,14.1,19,47.7,-15.6,18.4,18.3
3400,04/17/2022,22.6,21.1,28.3,27,17.5,19.6,3.66,22.9,28
3600,04/17/2022,21.2,16.4,15.4,17.8,18.9,9.74,2.72,20.9,22.7
4400,04/17/2022,8.16,-20,0.0798,-0.919,17.7,-34.4,-36.3,21.3,24.5
900,04/18/2022,24.2,19.6,18.6,16,32.3,25.1,-6.57,24.6,19.2
2500,04/18/2022,17.5,3.75,20.7,13.8,17.1,38.2,-16.4,16.7,16.7
3400,04/18/2022,21.7,19.3,28.7,24,13.9,17.7,2.66,20,25.5
3600,04/18/2022,20.1,13.4,15.1,15.1,16,12.8,-0.542,18.3,20.2
4400,04/18/2022,7.48,-21,8.77,-3.61,13.6,-41.3,-47,17,19.8
900,04/19/2022,21.4,17.6,14.7,9.93,25.2,28.7,-1.98,19.1,14.7
2500,04/19/2022,16.4,5.87,24.2,11,10.8,31.9,-17,13.5,16.1
3400,04/19/2022,20.2,19.4,29.1,18.9,8.62,18.4,3.09,15.9,22.3
3600,04/19/2022,18.4,12.9,15,10.2,10.5,13.2,-0.0167,14.1,16.9
4400,04/19/2022,7.45,-19.6,-12,-5.84,9.01,-37.6,-40.5,16.1,21.6
900,04/20/2022,21.2,19.3,19.7,8.25,21.4,31,-6.75,17.3,14.1
2500,04/20/2022,14.4,10.1,31.1,7.99,3.31,28.9,-18,9.13,14.7
3400,04/20/2022,19.7,21.4,34.7,18.2,5.27,18.9,1.49,13.9,21.5
3600,04/20/2022,18.1,15,21.1,9.88,6.81,11.9,1.45,12.4,16.9
4400,04/20/2022,6.72,-16.8,-4.74,-5.46,1.39,-30.5,-50.8,10.6,18.2
900,04/21/2022,23.9,23.9,23.8,14.7,27.6,27.2,-2.31,23,19.6
2500,04/21/2022,18.1,16.2,38.9,15.4,10.3,23.7,-15.2,16.1,21.7
3400,04/21/2022,22.7,23.1,37.6,26.3,11.4,18.3,3.7,20.5,28.6
3600,04/21/2022,20.6,17.3,24.4,16.3,12.4,12.5,1.58,18.1,22.6
4400,04/21/2022,8.3,-15.1,9.5,3.11,8.16,-27.5,-52.7,16.7,24.1
900,04/22/2022,22.4,26.1,29.8,10.6,22.3,19.3,-0.869,18.1,15
2500,04/22/2022,18.3,20.7,32.4,18.7,6.24,15.7,-10.7,15.4,24.5
3400,04/22/2022,22.1,22.5,40.9,22.9,8.41,22.1,1.4,17.3,25.1
3600,04/22/2022,20,17.1,19.2,15.8,10.8,12.8,0.0759,16.2,20.5
4400,04/22/2022,9.06,-10.4,-7.67,3.96,4.1,-25.8,-42.2,13.6,22.6
900,04/23/2022,21.4,31.1,33.2,8.06,16.4,9.42,-1.42,15.8,15.6
2500,04/23/2022,17.1,24.6,27.9,17.8,-0.941,9.53,-10.5,11.8,24.7
3400,04/23/2022,21.1,21.5,43.6,21.8,6.74,17.8,1.61,16.3,24.5
3600,04/23/2022,20.1,18.3,17.5,15.6,8.49,15.2,-0.316,15.5,21.1
4400,04/23/2022,6.88,-5.1,-2.72,-2.56,-0.595,-24,-37.5,5.93,12.1
900,04/24/2022,24.6,39.4,34.4,17.2,26.4,-1.48,-4.86,24.3,23.1
2500,04/24/2022,21.6,30.5,32.4,28.4,11.3,0.933,-7.54,21.8,32.5
3400,04/24/2022,24,22.1,45.8,29.7,16.4,18.5,2.61,24.5,31.3
3600,04/24/2022,23.3,21.3,17.7,23.3,18.4,14,-3.54,23.5,27.4
4400,04/24/2022,10.2,0.79,-20,4.55,11.3,-22.3,-32.2,12.8,14.8
900,04/25/2022,24.6,42.1,32,17.2,29.3,-2.95,-5.25,26.6,24.8
2500,04/25/2022,21.5,32.4,28.7,27.1,13.3,5.62,-5.12,22.4,31.6
3400,04/25/2022,23.9,23,41.4,30.5,20,18.4,3.26,26.6,32
3600,04/25/2022,23.4,23.5,14.4,24.4,20.9,12.2,-1.3,25.1,28.1
4400,04/25/2022,10.2,3.85,-25.8,9.28,12,-4.71,-27.7,15.4,18.9
900,04/26/2022,26.1,43.3,30.7,25.3,36,-7.52,-5.35,32.8,30.7
2500,04/26/2022,21.7,31.6,22.5,32.3,19.6,5.18,-6.47,26.9,34.1
3400,04/26/2022,24.6,22.6,40.7,34.4,26.7,17.5,1.35,31.1,34.7
3600,04/26/2022,25,24.3,13,30.3,27.9,13.8,-4.24,30.8,32.6
4400,04/26/2022,11.6,1.75,-15,15.5,17.1,0.647,-39.1,15.9,15.3
900,04/27/2022,24.4,39.8,19.6,26.5,40.2,-8.6,-0.938,32.8,28
2500,04/27/2022,21.8,26.7,12,35.6,27.3,5.51,-5.82,30.9,34.5
3400,04/27/2022,24.3,19.7,36.4,35.5,32.6,18.4,-0.934,33.7,34.8
3600,04/27/2022,24.9,22.1,6.3,30.9,33.5,13,-8.28,33.2,32.6
4400,04/27/2022,9.48,-2.09,-30.2,13.1,25.6,3.08,-25.7,18.2,13
900,04/28/2022,20.3,33.4,12.9,18.5,29.3,-3.52,-7.98,24.1,20.6
2500,04/28/2022,16.4,19.1,2.44,25.3,14.6,10.9,-9.6,21.2,27.8
3400,04/28/2022,20.6,17.1,32,26.1,22.8,21,-3.47,24.8,26.8
3600,04/28/2022,21,19.3,1.62,22.3,23.7,12.7,-7.56,24.5,24.8
4400,04/28/2022,7.13,-0.515,-41.2,5.32,15.2,8.94,-36.3,12.4,10.5
900,04/29/2022,22.1,33.9,12.7,20.5,29.3,5.54,-9.49,26.3,24.3
2500,04/29/2022,16,15.8,7.03,24.6,16,14.3,-8.81,21.5,27
3400,04/29/2022,21.3,18.1,30.9,27.2,21.7,19.8,-0.187,25,28
3600,04/29/2022,21.7,19.2,2.46,22.7,22.4,15,-4.56,24.9,26.6
4400,04/29/2022,8.36,-6.14,-30.7,6.4,14.9,9.98,-29.3,13.2,12.3
900,04/30/2022,23.6,31.7,11.1,25.6,30.5,8.39,-11.6,29.3,28.5
2500,04/30/2022,17.1,14.5,8.16,26.5,18.7,14.5,-8.87,23.5,28.5
3400,04/30/2022,22,21.4,31.4,27.8,20.5,21.5,0.271,25.1,29.2
3600,04/30/2022,22,20.3,6.12,23.9,21,12.5,-4.51,24.8,27.6
4400,04/30/2022,9.78,-7.72,-37.5,14.6,16.3,4.28,-26.1,18.2,20.2
900,05/01/2022,23.1,31.6,3.56,26.1,29.8,14.8,-8.8,29.4,29.2
2500,05/01/2022,17.5,13.9,-0.678,25.9,19.3,21.4,-6.16,25.4,31.5
3400,05/01/2022,21.5,24.4,19.5,30.9,19.3,18.7,-0.758,26.2,32.4
3600,05/01/2022,22.4,22.9,1.44,26.1,21,12.6,-3.59,25.7,29.4
